"","GSM230349","GSM230350","GSM230351","GSM230352","GSM230353","GSM230354","GSM230355","GSM230356","GSM230357","GSM230358","GSM230359","GSM230360"
"LOC101927314",1.82890858313588,1.89632948435239,1.66493883860196,1.83614808501392,1.9087555306907,1.72371173588537,1.78353910826171,1.90705504071209,1.74854288841961,1.97473661465155,1.72633859209452,1.70464677289059
"LOC101927330",3.22988911385115,3.10550407074951,3.59329379685485,3.09022420915602,2.97464987873229,3.12408242983897,3.36367692500281,3.1444381954416,3.09022420915602,3.16978450938866,3.48580344006171,3.38762150851919
"LOC101927342",2.22220070561542,2.30770405683849,2.31378708556669,2.03710986629634,2.23001756221599,2.18115226114218,2.18676020495549,2.19953981270561,2.23001756221599,1.98342041780122,2.20297929281223,2.16508600788701
"LOC101927358",1.68612015979917,1.73655884268973,1.75533800394647,1.75533800394647,1.91524518635576,1.93014842568691,1.88196760566182,1.7893193796692,1.96479908673453,1.8675698483706,1.81005510569244,1.78459307694233
"LOC101927377",1.85682731578855,1.92227888787064,1.94085828748038,1.88588571388877,1.95335191467731,2.27775078639896,1.9500467145999,1.97313275622581,2.03961176261254,1.82979450321916,1.95423843522612,1.94022041687506
"LOC101927410",2.81315643491484,2.43544058213351,2.63061465513367,2.64497572252891,2.69836124062906,2.6782376080684,2.59990970556229,2.61226452985256,2.54942561506301,2.38146120235803,2.68255502539725,2.71415164481296
"LOC101927432",2.15247543752485,2.26105921227164,2.01464476998574,2.15158587616037,2.09109625705242,2.25458961386206,2.06947436609375,1.98147479377424,2.05704336638943,2.00935369243329,2.08166640401186,2.0345418955206
"LOC101927446",2.21783351465703,2.18341596606873,2.41573143152596,2.42145194779016,2.25470443390374,2.09389389208408,2.12824871859646,2.26583625636634,1.99684373845634,2.36343182013367,2.20471366609054,2.42514752329006
"LOC101927450",1.99397970175018,1.99171709780116,1.82861674630367,1.93301246239306,2.17791825525437,1.96341255797614,1.96500751698709,2.06410313269726,1.98857359573468,1.96979239401993,1.80471873711523,2.07901367137335
"LOC101927467",2.74030538068338,2.93355297897376,2.68646063993874,3.02268332492208,2.86292120067169,2.8635975175958,2.93545947755521,2.96413086324804,3.20817457143989,3.01470107761357,2.69827885192842,2.69827885192842
"LOC101927468",1.99684373845634,1.87121402591948,1.86946992718817,1.82526242347055,1.92069023648483,2.12568650010521,1.90525688151459,1.90460476736682,2.02263511986126,1.86871047465919,1.92069023648483,2.00426951224361
"LOC101927495",1.74500054384651,1.86849688790299,1.81072583043517,1.93472752883143,2.08650196788882,2.03775566976309,2.07430405265689,2.16650910161701,1.86009323441135,1.89200952396951,2.03953857325307,2.15437983096232
"LOC101927499",2.00645529196088,1.98851214270497,2.04144601417367,2.28498450289015,1.67516429619212,1.95588062356805,1.89915481356534,1.9760865669993,2.12580690013922,1.98851214270497,1.97204817098717,1.97095448585072
"LOC101927513",3.41063224832014,3.29398011188274,3.42437187763765,3.82417132800991,3.74268822797265,3.61138664887727,3.96485454272914,3.76203371355384,3.72508917487503,3.28157071762805,3.34210077330377,3.5284114678987
"LOC101927516",2.81607591077704,2.87601827337692,2.78115068731297,2.90375958614028,2.83364535017884,2.82776966732297,2.75526574270934,2.88015401268695,2.87455852798246,2.83468775020724,2.83468775020724,2.84160583309151
"LOC101927531",2.277988488499,2.27632419593256,2.28676733971972,2.3046713626075,2.25683918370493,2.53093730394694,2.33053393587596,2.29550499335189,2.21183701981182,2.21573711640087,1.99684373845634,2.43526118315066
"LOC101927539",2.42259978000886,2.88451220856594,2.6529646827591,2.72122357145019,2.43972678386492,2.86036714654683,2.52203651337589,2.33918006338072,2.30873944843722,2.29522376022347,2.44247621314325,2.66347629539726
"LOC101927543",2.09902136701638,2.13069728142306,2.11099127074232,2.115604446125,2.23001756221599,2.35884924773432,2.30589076588839,2.33143937132488,2.33095305483511,2.07541818488963,2.2471804363332,2.28042036316676
"LOC101927550",2.16627973205794,2.27735353438258,2.34879105152575,2.37230199101649,2.17063674029374,2.22753236788566,2.41830750799152,2.36362281450863,2.113826292901,2.45996065599475,2.24172791553519,2.4037238174333
"LOC101927552",2.59000719688103,2.70790302525889,2.71725398905428,2.43821734958147,2.62075011628681,3.04229168362437,2.70251241801529,2.71284099023504,2.8054416208749,2.28714224809682,2.67900601220813,2.8221496665807
"LOC101927588",2.13141731423233,2.1694657419086,2.02345445872186,2.17020043582043,2.08457878808524,2.09920116555932,2.26744261177313,2.37042083375119,2.17509854783749,1.82523330903262,2.15725820272613,2.13576494002824
"LOC101927603",2.8187291933866,2.8947933527331,2.85229756619024,2.94625485502847,2.9663677267894,3.14472340575882,2.59943648590688,3.10905027133423,3.03175082158718,2.62164775501632,2.88726066840297,2.88726066840297
"LOC101927604",2.13630439490235,2.21200416252768,2.31966835020501,2.36667222678732,2.34681106061564,2.3892327450818,2.28983641244994,2.32461568947831,2.31966835020501,2.29156446276032,2.32591101076922,2.57228874112866
"LOC101927608",3.84589226143518,3.90972609007293,3.85102707197567,3.81944999857957,3.74011153243339,3.90972609007293,3.91066175187205,3.98476083547849,4.08497732970023,3.82674100625696,3.81884963253688,4.04786842426789
"LOC101927609",3.02133233195312,3.26456323344412,3.14503265823855,2.91722118275426,3.07272520766492,2.79650162668586,3.03057163936856,3.07000669496968,3.58275079647125,3.12545966071435,2.8263635959965,3.25196166353202
"LOC101927610",2.68845555003386,2.63591622825451,2.68594656368015,2.70350047179637,2.86172246457954,2.80817176087707,2.68760383000863,2.77472621517424,2.87579419687605,2.5917683554139,2.51829859221143,2.6962602375636
"LOC101927623",2.77832996018411,2.97353549732254,2.97310216559465,2.9692246538288,2.94086930804765,3.5631582821298,2.93049940922496,3.01999989976258,3.19545462297273,2.79513026869788,2.71172354033911,2.9692246538288
"LOC101927647",1.95786768393038,1.89451361085837,1.96118071241491,1.96380641294389,1.90544954167876,1.86450719417108,2.01826679974128,2.02387008038648,1.86844606737657,1.98339672571639,1.95786768393038,1.94450696930973
"LOC101927657",1.84917215165385,2.0513730444825,2.09327323939118,2.08563878199068,2.13015892963524,1.97658016993836,1.9818094870243,2.19374789625268,2.06537521347271,2.0513730444825,1.94664828045624,2.01710730697431
"LOC101927668",1.9684394242106,2.04777335740293,1.97052299843529,1.98411176620349,1.86297593367435,2.00672301624935,2.09572424680683,1.97615710775643,1.92232035512453,1.84093207860287,1.92226240647681,2.05470095902883
"LOC101927690",1.77277356168077,2.05409170166105,1.88211353681771,1.82801630985304,2.04814731500831,2.18269988233128,1.85331261134952,2.05287996106215,1.99917951566108,1.97730968758709,1.99684373845634,1.95771411191779
"LOC101927723",2.06368964146132,1.90106793766862,2.05779202161054,1.90721750276145,1.81013144745193,1.90121543813939,1.92592534356444,1.82239321249926,1.8297261905284,2.03121450375897,2.07049582919352,2.09763854675905
"LOC101927769",2.51312761128759,2.55328452188798,2.86506345360817,2.41943097892126,2.99809985905659,2.75984183472938,3.02727307164794,3.13225104733486,3.07206640052174,2.89559149783566,2.94119587277304,2.84560531266626
"LOC101927770",2.16697881274848,2.33910429485358,2.53018938644276,2.2528306053303,2.20255164902228,2.25458961386206,2.34199775496124,2.13778349434548,2.23917286661389,1.95909332974505,2.12077048581838,2.33199553324978
"LOC101927787",2.30059616360272,2.26516122050633,2.31370288415778,2.48357529883134,2.49508860752203,2.48815101077484,2.50571602386052,2.78257562111142,2.44089913772784,2.5281777710077,2.36059160361229,2.35239795627444
"LOC101927790",1.88059452530813,1.9680851417258,1.71620461090743,1.9999271258408,1.70175102848854,2.28531992815354,2.19285017906518,2.07013077195317,2.02158910830172,2.07630165184229,1.74187575468662,1.99895696707101
"LOC101927798",2.43995107219886,2.59274027792359,2.5711216804376,2.61271468804684,2.67714071295597,2.66465309522702,2.64637569594044,2.67588145062224,2.73467444769685,2.38022110651465,2.53203929831743,2.75876937385033
"LOC101927814",2.80636647145638,2.84666245101775,2.6616903319745,2.80951420708077,2.92234797656665,2.9612652775606,2.87883102367508,2.90336425332493,2.94447837934101,2.85863072143407,2.88342467773005,2.72087123336741
"LOC101927829",1.87963978856455,1.94728310324401,1.92876408768321,1.71077858603325,2.01355159397128,1.99224668492282,1.99684373845634,1.83357451868115,1.89376005784385,1.76546301691747,2.08832577946556,2.13576494002824
"LOC101927839",2.41823614708824,2.69093925502192,2.20375939596072,2.36993535351734,2.55225175249087,2.64276604258222,2.38999663742803,2.74767155341853,2.46367878602858,2.36775352345201,2.35455036655193,2.49347156812384
"LOC101927914",2.98346943600795,2.99697888320523,2.99138357005469,3.29750227716709,3.03950815853989,3.30017792823578,3.11993598322315,3.2216167053191,3.04782191819406,2.70251241801529,3.11347074804112,3.09986942531715
"LOC101927948",2.14167797685936,2.18610695051429,2.26952109675511,2.24034093016875,2.52203651337589,2.38002141798677,2.35935806641199,2.66971010460318,2.41783437241685,2.17836020527325,2.3464820721395,2.28989483054753
"LOC101927950",3.26510133816937,3.6332723689244,3.49827870187522,3.08258474900179,3.23751297995839,3.43871583044997,2.97326426816051,3.47434678696433,3.69584018093053,2.99602116659398,3.34928738788339,3.53553841672311
"LOC101927967",2.14905830326751,1.99392681004236,2.13065758374643,1.97904898356604,1.91274843285854,2.10186355044979,2.02502773611241,2.1065746452079,2.08708838196033,1.75502800942202,2.02134775948521,2.28042036316676
"LOC101928002",1.94470655534625,2.00477985048784,1.75780503743619,1.91082118496218,2.04085754039225,1.90492836588556,2.06139570381126,1.88224375550537,1.96751664349457,1.77956866338915,1.78513308169878,1.70464677289059
"LOC101928009",2.0954942970292,2.34892762809084,2.34313392447306,2.09479392682153,2.14951548362589,2.37546407024387,2.42486411963032,2.39025474378386,2.28485874642265,2.35532217774715,2.19256252108318,2.02641921173301
"LOC101928012",2.01199366547497,1.88260256983368,1.72068734289885,1.94087114811068,1.949438130371,1.92256646734243,2.00913884336959,1.87144547704947,2.07549826605026,2.01035827170731,1.93970439692321,1.88828255058129
"LOC101928014",2.85476291856062,2.68352984659127,2.50316288734977,2.52032733803861,2.71712590679462,2.78147924789888,2.75304630305704,2.66068875570577,2.65571337047356,2.58991961853178,2.88438987390874,2.72497867749231
"LOC101928045",2.09765464660135,2.52042855424661,2.17269983601708,2.16162969330811,2.24423977770579,2.3250550347673,2.09765464660135,2.31528939459828,2.2994323165697,2.13113315118216,2.18959723818273,2.52699957131911
"LOC101928047",2.29112321726206,2.17142376801496,2.14000090614789,2.00944729055339,2.35613888280659,2.32021158023717,2.31905918224261,2.35209045661917,2.30354879296772,2.1646334095556,2.33269690136558,2.56727961281954
"LOC101928068",2.37017923355461,2.73586900562454,2.33361612629073,2.4816627848668,2.67876252132641,2.5439039382153,2.64960848947514,2.59234109887425,2.73023424081765,2.5016819688995,2.5629119691605,2.57847507250615
"LOC101928087",2.70251241801529,3.06035274090794,2.43428970254267,2.66618073720681,2.27690072831441,3.10550407074951,2.4646700352856,2.47671426220609,2.69190341840646,2.25997138883226,2.53433164810098,2.6948288102782
"LOC101928092",4.0574050500376,3.86695441025187,4.2231256093151,4.68984438370621,4.60202844552111,4.46167879948565,4.65774340616581,4.30907533417489,4.93873225736831,4.88857823125174,4.74828883056456,4.47557157903967
"LOC101928107",2.29565462455526,2.95133590110756,2.40001000405348,2.50126963464644,2.65875012645063,2.37889144918864,2.42493951440186,2.1645640494888,2.52276523355072,2.21348579223419,2.33468793610313,2.42449325023217
"LOC101928120",2.87487570074752,3.10829871351395,3.03902371441762,2.63916466335211,2.80066053074235,3.01109564341973,2.91132961183386,2.86972276911318,3.06189744244132,2.9616082159056,3.35914101802726,3.2165852018839
"LOC101928135",1.96101708243086,1.99857396254968,1.92360154052531,2.25798894513434,2.2994323165697,2.06043270507378,2.20083081172238,2.14142358734681,2.32041951872765,2.20196239869603,2.08410964831867,2.38895099374402
"LOC101928160",2.77732955756613,2.87514953364586,2.70866587109143,2.7717493357651,3.01053280056448,2.94314451012157,2.81131190833659,2.91764805621304,3.05351004319717,2.42907045735609,2.94804138431504,3.13626061014781
"LOC101928188",1.88232995113253,1.8952045011804,1.99684373845634,2.15061776043943,1.93631368278062,2.03984621037451,2.01016193250059,2.00212391700849,2.08657873916948,1.95358225335703,2.29897380923092,1.99680628350775
"LOC101928191",2.49508593673017,2.51555219583466,2.48687201346146,2.44247621314325,2.58301329567533,2.63106144725057,2.59774737493552,2.7054206824809,2.631437849589,2.54224219318719,2.58601148674831,2.50544777956555
"LOC101928196",1.7953220912846,1.81042491910697,1.95420815951361,2.09184869541554,1.95346408758535,2.09956118417189,2.14684520600095,2.20781244535806,1.86443887114931,2.10125663865145,2.19634733917965,1.85614355528079
"LOC101928201",1.95581767012598,1.90848881762278,1.88294632610466,1.72858226551236,1.86454355283826,1.95507706283821,2.13729468387737,1.89144391776241,1.92764950303367,1.89375999067353,1.81678069312668,1.9434014718832
"LOC101928214",1.88059452530813,1.98166640753386,2.22567916772856,1.99684373845634,1.97116704453423,1.98422244699866,2.22983034511479,2.02471507252084,2.14453901840683,1.90289560630714,1.78140044978859,1.92187016460837
"LOC101928230",3.38961916546455,3.59104324148181,3.60217309470428,3.82750902017787,4.09340913735892,4.17109069634902,3.75983053034605,3.96841208641699,4.05776546837426,3.97608838013945,3.74134503498383,3.97077416217107
"LOC101928236",3.19700877212534,3.26377545652261,3.12763792670565,3.34248988027043,3.26384982543233,3.66786827384331,3.4867042426408,3.41422509381133,3.27165098444611,3.11230432332473,3.29125421844882,3.5751100579776
"LOC101928251",2.86897925001911,2.97851688443988,2.93705066769648,3.03722088867787,2.88532655430248,3.19690339432137,2.94063727911266,2.99191018926453,2.7673353079558,2.9537788369755,2.92779217305273,2.9313232841422
"LOC101928255",2.22185591204668,2.30260243915953,2.19216602437004,2.46441884669421,2.37631653000244,2.51358517996088,2.63046019854757,2.49227465778096,2.33689318505234,2.22861553334971,2.44247621314325,2.3573045765995
"LOC101928263",3.23787488056134,3.19652071088566,3.27467006298374,3.0526432714887,3.15228856912713,3.27354733085947,3.10687515884486,3.27377859495014,3.16100357785805,3.12818835220158,3.1646551747812,3.26664073185845
"LOC101928269",2.75400531850906,2.86348822266459,2.80918250775354,2.3641969025532,2.8484891866931,3.03428580109413,2.89917037471577,2.95329634149163,2.59672385682628,2.85752379400503,2.68041627016048,2.82577067984976
"LOC101928273",1.95147725415823,1.86525863207362,2.13848868185677,1.84813909139365,1.9820922537062,2.05842547876065,2.21171126885367,2.12436940009821,2.12621770757203,1.79976230008606,1.90436792957437,1.93597098312511
"LOC101928277",2.06632919659173,2.11448190592321,2.11440803992055,1.97863473361127,2.14342886956077,2.00728417024342,2.21518352763107,2.1441059496688,2.11131694489428,2.03435389108375,2.26344342566103,2.25293786014583
"LOC101928283",2.00203348688284,1.95680438541345,1.89436131774683,2.03973019114243,1.89533914351608,1.95760500389751,2.08851822653511,1.89123634771148,1.88768105846577,1.75976887833105,1.91126329918484,1.96969355270129
"LOC101928306",2.27811612787315,2.23838629519561,2.14004768783416,2.10750232764418,2.26801399494469,2.48635317283226,2.22701742218532,2.46806401225914,2.30706987390279,2.39833404718867,2.26625029853292,2.23091469236518
"LOC101928317",2.06552255718233,1.95580317353197,1.6969316484566,1.81494899767699,1.82258654683727,1.83398190264897,1.99183443567867,1.89684341298732,1.95580317353197,1.90651729435466,1.85002791781283,1.87253818773603
